date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
1997-11-21,2,1007481,ET0412,1693.0,51.363262,20.122465,172.7029,68.4529,417.54932,210.87848,224.35403,241.92767,195.7348,final
1997-12-01,2,1007481,ET0412,1693.0,28.099232,10.22977,170.78322,50.64749,441.5582,212.46127,217.33246,315.88705,205.35068,final
1997-12-11,2,1007481,ET0412,1693.0,12.987005,6.399626,92.4495,36.75186,448.9421,208.3657,157.78593,233.40157,212.75308,final
1997-12-21,2,1007481,ET0412,1693.0,16.98287,7.1979327,58.069107,23.827328,449.04312,200.88356,180.21799,218.78235,220.53394,final
1998-01-01,2,1007481,ET0412,1693.0,16.259893,5.1864147,46.229767,18.645618,407.64145,174.37096,208.70831,216.6565,230.04921,final
1998-01-11,2,1007481,ET0412,1693.0,27.745422,6.4874187,60.988186,18.815691,363.90964,143.2162,285.05466,277.0786,248.89967,final
1998-01-21,2,1007481,ET0412,1693.0,9.262257,6.8741684,53.267574,18.548002,284.03955,109.660286,120.11162,247.4417,252.0834,final
1998-02-01,2,1007481,ET0412,1693.0,4.454223,7.2873993,41.461903,20.648987,258.47485,88.96773,76.94243,181.14517,280.38867,final
1998-02-11,2,1007481,ET0412,1693.0,52.43473,8.610868,66.151215,22.772436,219.5889,77.788506,421.977,256.19363,271.28027,final
1998-02-21,2,1007481,ET0412,1693.0,2.7383344,8.529454,59.62729,24.427721,170.96397,66.595604,57.196205,219.61365,245.77484,final
1998-03-01,2,1007481,ET0412,1693.0,11.105729,16.823606,66.27879,33.96393,153.97046,73.25854,73.799576,182.93533,203.13496,final
1998-03-11,2,1007481,ET0412,1693.0,7.898996,18.950502,21.74306,44.303562,148.88246,85.89169,53.85689,54.24164,169.3031,final
1998-03-21,2,1007481,ET0412,1693.0,13.589486,33.828983,32.59421,69.60309,145.48907,112.57881,47.875282,50.3923,127.98996,final
1998-04-01,2,1007481,ET0412,1693.0,50.001774,55.25633,71.49026,108.03581,179.23096,162.64873,91.27966,67.669044,109.89106,final
1998-04-11,2,1007481,ET0412,1693.0,74.012405,59.92162,137.60367,149.00693,225.49794,216.08293,121.704315,92.59562,104.25858,final
1998-04-21,2,1007481,ET0412,1693.0,52.828117,58.877987,176.84229,174.05594,269.06378,268.08676,90.52902,101.55614,100.35777,final
1998-05-01,2,1007481,ET0412,1693.0,95.22623,40.350937,222.06674,159.15054,359.8358,301.1503,221.00146,138.32835,119.16885,final
1998-05-11,2,1007481,ET0412,1693.0,34.32841,27.940874,182.38277,127.1698,341.72946,320.4803,119.390915,141.77428,106.52856,final
1998-05-21,2,1007481,ET0412,1693.0,20.818665,27.664934,150.3733,95.95674,359.8098,339.61578,79.040924,153.90088,105.85986,final
1998-06-01,2,1007481,ET0412,1693.0,16.287064,7.3278794,71.43414,62.93369,364.99115,330.12006,172.67418,112.51288,110.405556,final
1998-06-11,2,1007481,ET0412,1693.0,4.101004,5.7609177,41.206734,40.75373,361.19318,316.93045,84.5746,100.99009,113.74916,final
1998-06-21,2,1007481,ET0412,1693.0,6.1311283,5.3278794,26.519196,18.416676,353.73477,288.42935,107.77749,134.6015,122.25592,final
1998-07-01,2,1007481,ET0412,1693.0,6.704076,6.4066944,16.936207,17.495491,310.43707,239.57971,102.607086,97.513794,128.97107,final
1998-07-11,2,1007481,ET0412,1693.0,4.890136,5.5914354,17.72534,17.32601,241.31483,185.24954,93.37862,101.78863,129.46935,final
1998-07-21,2,1007481,ET0412,1693.0,11.471943,6.4361095,23.066154,18.434238,199.95865,132.80766,144.0345,119.765594,148.72804,final
1998-08-01,2,1007481,ET0412,1693.0,5.464855,5.4005513,21.826935,17.428097,110.197296,97.85728,100.61828,119.61306,111.99722,final
1998-08-11,2,1007481,ET0412,1693.0,4.6331954,5.14493,21.569994,16.98159,80.50206,75.06133,94.955765,120.87385,106.79571,final
1998-08-21,2,1007481,ET0412,1693.0,7.581217,7.512837,17.679268,18.05832,67.26462,54.909233,100.54648,98.356125,120.623505,final
1998-09-01,2,1007481,ET0412,1693.0,5.520378,8.646977,17.73479,21.304745,56.497932,56.228333,77.08943,86.42848,100.44032,final
1998-09-11,2,1007481,ET0412,1693.0,6.412286,10.495196,19.513882,26.65501,58.80921,60.962612,73.650475,77.440765,96.73542,final
1998-09-21,2,1007481,ET0412,1693.0,8.607797,14.680075,20.54046,33.822247,61.28588,70.314804,69.14505,65.78821,88.01176,final
1998-10-01,2,1007481,ET0412,1693.0,30.803898,31.04176,45.823982,56.21703,85.385704,94.949875,99.34004,83.02262,90.43104,final
1998-10-11,2,1007481,ET0412,1693.0,25.436502,37.30693,64.8482,83.02876,105.93207,126.66537,71.94212,79.34702,84.25303,final
1998-10-21,2,1007481,ET0412,1693.0,23.943296,40.254635,80.1837,108.603325,118.40342,160.48389,63.956535,74.98346,74.57126,final
1998-11-01,2,1007481,ET0412,1693.0,11.626107,28.035185,61.005905,105.59675,124.564674,183.11853,50.328476,59.681595,68.873955,final
1998-11-11,2,1007481,ET0412,1693.0,19.66391,20.295256,55.233315,88.585075,139.5954,198.26886,97.50409,64.3621,71.13504,final
1998-11-21,2,1007481,ET0412,1693.0,6.582398,20.122465,37.872414,68.4529,138.59657,210.87848,46.103745,58.367218,66.51732,final
1998-12-01,2,1007481,ET0412,1693.0,2.552274,10.22977,28.798582,50.64749,135.62848,212.46127,49.58889,60.736942,64.66829,final
1998-12-11,2,1007481,ET0412,1693.0,2.7897224,6.399626,11.924395,36.75186,132.0059,208.3657,68.333145,40.535664,64.21178,final
1998-12-21,2,1007481,ET0412,1693.0,3.5930302,7.1979327,8.935026,23.827328,126.99115,200.88356,70.4466,48.339638,64.10961,final
1999-01-01,2,1007481,ET0412,1693.0,7.47785,5.1864147,13.860602,18.645618,103.66509,174.37096,122.49501,79.763626,60.581207,final
1999-01-11,2,1007481,ET0412,1693.0,3.8789132,6.4874187,14.949793,18.815691,82.10751,143.2162,77.292496,83.76743,58.770573,final
1999-01-21,2,1007481,ET0412,1693.0,3.710573,6.8741684,15.067336,18.548002,61.87477,109.660286,73.35733,85.21885,58.324265,final
1999-02-01,2,1007481,ET0412,1693.0,2.4772594,7.2873993,10.066746,20.648987,52.725933,88.96773,60.85307,58.74207,61.43166,final
1999-02-11,2,1007481,ET0412,1693.0,2.250443,8.610868,8.438275,22.772436,35.31246,77.788506,53.269512,48.387096,48.69331,final
1999-02-21,2,1007481,ET0412,1693.0,2.625517,8.529454,7.353219,24.427721,31.355581,66.595604,56.362335,41.978172,50.779076,final
1999-03-01,2,1007481,ET0412,1693.0,23.452452,16.823606,28.328411,33.96393,52.25576,73.25854,130.37466,85.53658,73.162315,final
1999-03-11,2,1007481,ET0412,1693.0,64.53514,18.950502,90.61311,44.303562,114.001175,85.89169,290.32852,193.9274,130.92635,final
1999-03-21,2,1007481,ET0412,1693.0,26.122269,33.828983,114.10986,69.60309,136.53043,112.57881,80.15216,159.65808,120.37069,final
1999-04-01,2,1007481,ET0412,1693.0,20.46072,55.25633,111.11813,108.03581,149.51329,162.64873,42.25402,102.72685,92.1649,final
1999-04-11,2,1007481,ET0412,1693.0,27.879503,59.92162,74.462494,149.00693,173.51387,216.08293,50.64492,51.596703,80.74521,final
1999-04-21,2,1007481,ET0412,1693.0,26.43473,58.877987,74.774956,174.05594,196.23804,268.08676,49.210583,44.553093,73.69015,final
1999-05-01,2,1007481,ET0412,1693.0,15.85883,40.350937,70.173065,159.15054,209.6196,301.1503,45.994263,45.795197,70.10269,final
1999-05-11,2,1007481,ET0412,1693.0,11.513881,27.940874,53.80744,127.1698,218.88306,320.4803,50.131886,44.49386,68.78544,final
1999-05-21,2,1007481,ET0412,1693.0,16.836975,27.664934,44.209686,95.95674,233.09451,339.61578,66.85143,48.743336,69.08985,final
1999-06-01,2,1007481,ET0412,1693.0,4.839929,7.3278794,33.190784,62.93369,214.482,330.12006,79.81851,56.217743,65.493546,final
1999-06-11,2,1007481,ET0412,1693.0,3.941524,5.7609177,25.61843,40.75373,153.88838,316.93045,83.09258,66.920074,49.354877,final
1999-06-21,2,1007481,ET0412,1693.0,5.6072063,5.3278794,14.3886595,18.416676,133.37329,288.42935,102.7046,82.798515,47.157276,final
1999-07-01,2,1007481,ET0412,1693.0,6.1636147,6.4066944,15.712345,17.495491,119.07619,239.57971,97.868965,92.07332,50.730366,final
1999-07-11,2,1007481,ET0412,1693.0,9.183107,5.5914354,20.953928,17.32601,100.37979,185.24954,133.9111,116.24974,55.390297,final
1999-07-21,2,1007481,ET0412,1693.0,5.218547,6.4361095,20.56527,18.434238,79.163605,132.80766,89.35335,109.093666,61.07324,final
1999-08-01,2,1007481,ET0412,1693.0,4.8139396,5.4005513,19.215593,17.428097,68.11873,97.85728,94.35981,107.9699,71.08756,final
1999-08-11,2,1007481,ET0412,1693.0,4.5534554,5.14493,14.585941,16.98159,61.1583,75.06133,94.169754,89.10156,82.634514,final
1999-08-21,2,1007481,ET0412,1693.0,5.5191965,7.512837,14.886592,18.05832,49.84052,54.909233,84.067245,86.24476,91.539345,final
1999-09-01,2,1007481,ET0412,1693.0,6.0543413,8.646977,16.126993,21.304745,51.054928,56.228333,81.00212,80.316284,91.55064,final
1999-09-11,2,1007481,ET0412,1693.0,14.815712,10.495196,26.38925,26.65501,61.92912,60.962612,127.882935,99.160446,101.46524,final
1999-09-21,2,1007481,ET0412,1693.0,7.760189,14.680075,28.630241,33.822247,64.08211,70.314804,64.83811,86.62621,91.72447,final
1999-10-01,2,1007481,ET0412,1693.0,24.516834,31.04176,47.092735,56.21703,82.43532,94.949875,81.89621,85.09517,87.47917,final
1999-10-11,2,1007481,ET0412,1693.0,25.763733,37.30693,58.040756,83.02876,99.015945,126.66537,72.71558,71.613815,79.00023,final
1999-10-21,2,1007481,ET0412,1693.0,47.81276,40.254635,98.09332,108.603325,141.61017,160.48389,116.70133,90.748505,88.59483,final
1999-11-01,2,1007481,ET0412,1693.0,6.994684,28.035185,80.571175,105.59675,143.79091,183.11853,36.308815,77.37224,79.09423,final
1999-11-11,2,1007481,ET0412,1693.0,9.155936,20.295256,63.96338,88.585075,148.39339,198.26886,55.962814,73.690575,75.4633,final
1999-11-21,2,1007481,ET0412,1693.0,12.554637,20.122465,28.705257,68.4529,155.42883,210.87848,69.87625,45.886894,74.314415,final
1999-12-01,2,1007481,ET0412,1693.0,10.080921,10.22977,31.791494,50.64749,159.4554,212.46127,99.022644,66.11528,75.625145,final
1999-12-11,2,1007481,ET0412,1693.0,4.2994685,6.399626,26.935028,36.75186,148.93916,208.3657,81.576965,76.48767,72.14804,final
1999-12-21,2,1007481,ET0412,1693.0,4.9249854,7.1979327,19.305376,23.827328,146.10396,200.88356,81.36613,84.31366,73.39292,final
2000-01-01,2,1007481,ET0412,1693.0,2.968104,5.1864147,12.192558,18.645618,124.55523,174.37096,78.22285,72.70928,72.22755,final
2000-01-11,2,1007481,ET0412,1693.0,2.742469,6.4874187,10.635558,18.815691,101.533966,143.2162,67.39955,65.65234,71.87741,final
2000-01-21,2,1007481,ET0412,1693.0,6.021855,6.8741684,11.732428,18.548002,59.74306,109.660286,92.82211,71.05668,56.465115,final
2000-02-01,2,1007481,ET0412,1693.0,2.3827524,7.2873993,11.147077,20.648987,55.131126,88.96773,60.08393,62.954052,63.991253,final
2000-02-11,2,1007481,ET0412,1693.0,1.1582989,8.610868,9.562906,22.772436,47.13349,77.788506,45.24545,52.43655,62.971897,final
2000-02-21,2,1007481,ET0412,1693.0,1.1500295,8.529454,4.691081,24.427721,35.72888,66.595604,45.456596,32.931812,56.887405,final
2000-03-01,2,1007481,ET0412,1693.0,4.4843473,16.823606,6.792676,33.96393,30.132309,73.25854,43.45912,30.265623,44.89262,final
2000-03-11,2,1007481,ET0412,1693.0,5.0561132,18.950502,10.690491,44.303562,30.888954,85.89169,41.98707,31.824255,39.485405,final
2000-03-21,2,1007481,ET0412,1693.0,8.377437,33.828983,17.917896,69.60309,34.341408,112.57881,34.452194,30.719769,33.459606,final
2000-04-01,2,1007481,ET0412,1693.0,28.32664,55.25633,41.76019,108.03581,59.699944,162.64873,55.30811,41.367588,38.592564,final
2000-04-11,2,1007481,ET0412,1693.0,25.526285,59.92162,62.230362,149.00693,82.48376,216.08293,47.020218,43.654114,39.57056,final
2000-04-21,2,1007481,ET0412,1693.0,29.792675,58.877987,83.6456,174.05594,106.25458,268.08676,54.467392,49.50721,40.739647,final
2000-05-01,2,1007481,ET0412,1693.0,73.786766,40.350937,129.10573,159.15054,177.6586,301.1503,173.72688,81.69679,59.663044,final
2000-05-11,2,1007481,ET0412,1693.0,13.269935,27.940874,116.84937,127.1698,189.77023,320.4803,55.46282,92.19154,59.84087,final
2000-05-21,2,1007481,ET0412,1693.0,20.777319,27.664934,107.83402,95.95674,209.39749,339.61578,78.91435,111.76473,62.213486,final
2000-06-01,2,1007481,ET0412,1693.0,4.1429415,7.3278794,38.190193,62.93369,209.05609,330.12006,74.16476,63.576992,63.874447,final
2000-06-11,2,1007481,ET0412,1693.0,2.6845837,5.7609177,27.604845,40.75373,206.68459,316.93045,71.41197,71.261604,65.75476,final
2000-06-21,2,1007481,ET0412,1693.0,2.8948612,5.3278794,9.722386,18.416676,201.20201,288.42935,76.44223,62.87138,70.27314,final
2000-07-01,2,1007481,ET0412,1693.0,4.5764914,6.4066944,10.155936,17.495491,177.45186,239.57971,83.95501,67.373215,74.598114,final
2000-07-11,2,1007481,ET0412,1693.0,5.512699,5.5914354,12.984052,17.32601,157.43828,185.24954,99.25661,80.55202,85.38169,final
2000-07-21,2,1007481,ET0412,1693.0,4.5032487,6.4361095,14.59244,18.434238,132.14885,132.80766,83.09862,83.60605,99.521935,final
2000-08-01,2,1007481,ET0412,1693.0,5.2350855,5.4005513,15.251033,17.428097,63.597164,97.85728,98.409065,90.293144,66.691605,final
2000-08-11,2,1007481,ET0412,1693.0,5.965741,5.14493,15.704076,16.98159,56.292973,75.06133,108.09085,94.18825,76.557526,final
2000-08-21,2,1007481,ET0412,1693.0,4.8056703,7.512837,16.006496,18.05832,40.321323,54.909233,78.36488,91.10159,75.64999,final
2000-09-01,2,1007481,ET0412,1693.0,7.1500297,8.646977,17.921442,21.304745,43.32841,56.228333,89.03092,87.138054,78.93145,final
2000-09-11,2,1007481,ET0412,1693.0,7.9917307,10.495196,19.94743,26.65501,48.635555,60.962612,83.8436,78.81036,81.31205,final
2000-09-21,2,1007481,ET0412,1693.0,8.510337,14.680075,23.652096,33.822247,54.251034,70.314804,68.649826,73.80329,78.671165,final
2000-10-01,2,1007481,ET0412,1693.0,43.783226,31.04176,60.285294,56.21703,93.45776,94.949875,135.35196,106.645645,98.50714,final
2000-10-11,2,1007481,ET0412,1693.0,42.01004,37.30693,94.303604,83.02876,129.95511,126.66537,111.11664,112.808136,102.49856,final
2000-10-21,2,1007481,ET0412,1693.0,34.87537,40.254635,120.66864,108.603325,160.32722,160.48389,88.113335,110.62057,99.90533,final
2000-11-01,2,1007481,ET0412,1693.0,11.102777,28.035185,87.98818,105.59675,166.19493,183.11853,48.744316,84.07858,91.00376,final
2000-11-11,2,1007481,ET0412,1693.0,30.051388,20.295256,76.02953,88.585075,190.28058,198.26886,138.56902,86.583824,96.07009,final
2000-11-21,2,1007481,ET0412,1693.0,21.942705,20.122465,63.09687,68.4529,207.4176,210.87848,107.24547,92.708206,98.396835,final
2000-12-01,2,1007481,ET0412,1693.0,8.638512,10.22977,60.632607,50.64749,208.9061,212.46127,89.55167,117.94351,98.36514,final
2000-12-11,2,1007481,ET0412,1693.0,16.604252,6.399626,47.18547,36.75186,217.51862,208.3657,189.5172,124.98957,104.28977,final
2000-12-21,2,1007481,ET0412,1693.0,4.161252,7.1979327,29.404015,23.827328,213.16953,200.88356,75.10495,119.34514,105.96744,final
2001-01-01,2,1007481,ET0412,1693.0,5.489073,5.1864147,26.254576,18.645618,174.87537,174.37096,102.9712,132.17914,100.28121,final
2001-01-11,2,1007481,ET0412,1693.0,6.422327,6.4874187,16.07265,18.815691,139.28766,143.2162,99.433365,88.482216,97.34946,final
2001-01-21,2,1007481,ET0412,1693.0,8.305375,6.8741684,20.216774,18.548002,112.71766,109.660286,112.05311,107.086685,102.66646,final
2001-02-01,2,1007481,ET0412,1693.0,16.56763,7.2873993,31.295334,20.648987,118.182526,88.96773,175.5264,141.50786,131.09024,final
2001-02-11,2,1007481,ET0412,1693.0,3.5658593,8.610868,28.438864,22.772436,91.696976,77.788506,62.933964,120.403076,116.799995,final
2001-02-21,2,1007481,ET0412,1693.0,2.7466037,8.529454,22.880093,24.427721,72.50088,66.595604,57.25733,94.74091,108.24809,final
2001-03-01,2,1007481,ET0412,1693.0,7.6402836,16.823606,13.952746,33.96393,71.502655,73.25854,57.92023,48.641777,97.75631,final
2001-03-11,2,1007481,ET0412,1693.0,18.447136,18.950502,28.834023,44.303562,73.34554,85.89169,97.89831,68.623886,86.196594,final
2001-03-21,2,1007481,ET0412,1693.0,50.561134,33.828983,76.64855,69.60309,119.74542,112.57881,143.09192,109.443924,106.09516,final
2001-04-01,2,1007481,ET0412,1693.0,53.230362,55.25633,122.23863,108.03581,167.48672,162.64873,96.63776,112.56489,102.885796,final
2001-04-11,2,1007481,ET0412,1693.0,50.204372,59.92162,153.99586,149.00693,211.26877,216.08293,85.03234,103.239426,97.822464,final
2001-04-21,2,1007481,ET0412,1693.0,83.26462,58.877987,186.69936,174.05594,286.228,268.08676,138.1769,107.06116,106.643036,final
2001-05-01,2,1007481,ET0412,1693.0,18.3101,40.350937,151.7791,159.15054,287.97046,301.1503,51.39938,95.50934,95.69498,final
2001-05-11,2,1007481,ET0412,1693.0,15.517425,27.940874,117.09215,127.1698,299.92203,320.4803,62.28562,92.37522,93.683716,final
2001-05-21,2,1007481,ET0412,1693.0,23.383934,27.664934,57.21146,95.95674,320.55936,339.61578,86.89421,61.6219,94.47024,final
2001-06-01,2,1007481,ET0412,1693.0,6.2640285,7.3278794,45.16539,62.93369,319.18314,330.12006,91.37037,73.84465,96.73642,final
2001-06-11,2,1007481,ET0412,1693.0,4.8671,5.7609177,34.51506,40.75373,305.6031,316.93045,91.69385,86.36468,96.48142,final
2001-06-21,2,1007481,ET0412,1693.0,6.962788,5.3278794,18.093916,18.416676,262.00473,288.42935,115.830055,98.621666,90.99455,final
2001-07-01,2,1007481,ET0412,1693.0,4.042528,6.4066944,15.872416,17.495491,212.81688,239.57971,79.273865,92.78489,89.057625,final
2001-07-11,2,1007481,ET0412,1693.0,5.5499115,5.5914354,16.555227,17.32601,168.16241,185.24954,99.60795,96.54761,91.01857,final
2001-07-21,2,1007481,ET0412,1693.0,4.6975784,6.4361095,14.290018,18.434238,89.5954,132.80766,84.797874,82.31554,68.64307,final
2001-08-01,2,1007481,ET0412,1693.0,10.079741,5.4005513,20.32723,17.428097,81.365036,97.85728,144.98982,112.92635,83.9659,final
2001-08-11,2,1007481,ET0412,1693.0,4.99114,5.14493,19.76846,16.98159,70.83875,75.06133,98.48408,112.67819,94.725815,final
2001-08-21,2,1007481,ET0412,1693.0,6.6060247,7.512837,21.676907,18.05832,54.06084,54.909233,92.75295,115.6932,98.58387,final
2001-09-01,2,1007481,ET0412,1693.0,9.779681,8.646977,21.376846,21.304745,57.576492,56.228333,108.30003,100.2741,102.20186,final
2001-09-11,2,1007481,ET0412,1693.0,7.8854103,10.495196,24.271116,26.65501,60.594803,60.962612,83.15745,92.46915,99.44239,final
2001-09-21,2,1007481,ET0412,1693.0,13.242764,14.680075,30.907856,33.822247,66.87478,70.314804,92.69662,92.49299,95.43247,final
2001-10-01,2,1007481,ET0412,1693.0,19.380981,31.04176,40.509155,56.21703,82.213234,94.949875,67.64648,74.340675,87.25697,final
2001-10-11,2,1007481,ET0412,1693.0,18.137625,37.30693,50.761368,83.02876,94.80095,126.66537,54.689915,63.344486,75.798935,final
2001-10-21,2,1007481,ET0412,1693.0,55.961605,40.254635,93.48021,108.603325,146.06497,160.48389,134.70798,86.68778,91.28681,final
2001-11-01,2,1007481,ET0412,1693.0,18.781452,28.035185,92.88068,105.59675,154.76668,183.11853,71.98825,88.50231,84.92873,final
2001-11-11,2,1007481,ET0412,1693.0,14.959244,20.295256,89.7023,88.585075,164.73479,198.26886,78.90509,101.19381,83.5026,final
2001-11-21,2,1007481,ET0412,1693.0,13.837566,20.122465,47.578262,68.4529,171.96632,210.87848,74.982956,71.58092,81.97497,final
2001-12-01,2,1007481,ET0412,1693.0,3.9633787,10.22977,32.76019,50.64749,166.15002,212.46127,58.85433,67.85605,78.703674,final
2001-12-11,2,1007481,ET0412,1693.0,6.953337,6.399626,24.754282,36.75186,165.21796,208.3657,104.85728,71.264565,79.777565,final
2001-12-21,2,1007481,ET0412,1693.0,3.9740107,7.1979327,14.890726,23.827328,155.9492,200.88356,73.56992,68.99955,78.17487,final
2002-01-01,2,1007481,ET0412,1693.0,7.2811575,5.1864147,18.208506,18.645618,143.84938,174.37096,120.56408,98.1514,82.9841,final
2002-01-11,2,1007481,ET0412,1693.0,12.369167,6.4874187,23.624336,18.815691,138.08093,143.2162,151.20166,120.191086,96.535286,final
2002-01-21,2,1007481,ET0412,1693.0,4.771412,6.8741684,24.421738,18.548002,86.89072,109.660286,82.291336,124.94367,80.14171,final
2002-02-01,2,1007481,ET0412,1693.0,2.5103366,7.2873993,19.650915,20.648987,70.61961,88.96773,61.12227,96.10873,80.47402,final
2002-02-11,2,1007481,ET0412,1693.0,2.7649143,8.610868,10.046663,22.772436,58.42528,77.788506,57.04937,54.178406,76.61121,final
2002-02-21,2,1007481,ET0412,1693.0,2.2244537,8.529454,7.4997044,24.427721,46.81217,66.595604,53.397972,42.475952,72.367805,final
2002-03-01,2,1007481,ET0412,1693.0,44.367393,16.823606,49.356762,33.96393,87.21619,73.25854,226.21097,139.50534,117.835304,final
2002-03-11,2,1007481,ET0412,1693.0,19.148848,18.950502,65.74069,44.303562,99.4117,85.89169,100.82815,143.47989,114.874855,final
2002-03-21,2,1007481,ET0412,1693.0,28.402836,33.828983,91.91908,69.60309,123.840515,112.57881,86.02553,129.91296,109.578,final
2002-04-01,2,1007481,ET0412,1693.0,19.686947,55.25633,67.23863,108.03581,136.2463,162.64873,40.969883,63.907738,84.25134,final
2002-04-11,2,1007481,ET0412,1693.0,100.78972,59.92162,148.8795,149.00693,224.66687,216.08293,162.94992,99.91726,103.88268,final
2002-04-21,2,1007481,ET0412,1693.0,28.92853,58.877987,149.4052,174.05594,248.82397,268.08676,53.114586,86.23293,92.94627,final
2002-05-01,2,1007481,ET0412,1693.0,81.523926,40.350937,211.24217,159.15054,327.8376,301.1503,190.78752,131.73405,108.71705,final
2002-05-11,2,1007481,ET0412,1693.0,12.233314,27.940874,122.68577,127.1698,337.30594,320.4803,52.315903,96.60737,105.16949,final
2002-05-21,2,1007481,ET0412,1693.0,12.512699,27.664934,106.26994,95.95674,347.5942,339.61578,53.61315,110.21546,102.31516,final
2002-06-01,2,1007481,ET0412,1693.0,4.296515,7.3278794,29.042528,62.93369,307.52332,330.12006,75.4105,50.11141,93.257126,final
2002-06-11,2,1007481,ET0412,1693.0,8.418193,5.7609177,25.227406,40.75373,296.79266,316.93045,124.69376,66.065445,93.744675,final
2002-06-21,2,1007481,ET0412,1693.0,3.8623745,5.3278794,16.577084,18.416676,272.2522,288.42935,85.81021,92.1441,94.48687,final
2002-07-01,2,1007481,ET0412,1693.0,4.0502067,6.4066944,16.330774,17.495491,256.61548,239.57971,79.341194,94.82244,106.965324,final
2002-07-11,2,1007481,ET0412,1693.0,3.6396928,5.5914354,11.552275,17.32601,159.46545,185.24954,81.57243,74.13898,86.44723,final
2002-07-21,2,1007481,ET0412,1693.0,3.3987005,6.4361095,11.0886,18.434238,133.93562,132.80766,73.44019,68.65424,100.818504,final
2002-08-01,2,1007481,ET0412,1693.0,3.769049,5.4005513,10.807442,17.428097,56.180744,97.85728,84.31331,70.48053,59.481205,final
2002-08-11,2,1007481,ET0412,1693.0,3.43355,5.14493,10.601299,16.98159,47.38098,75.06133,83.130684,70.97439,65.42607,final
2002-08-21,2,1007481,ET0412,1693.0,4.147076,7.512837,11.349674,18.05832,39.015358,54.909233,73.10154,70.905754,73.47008,final
2002-09-01,2,1007481,ET0412,1693.0,11.818074,8.646977,19.3987,21.304745,46.536915,56.228333,123.23662,92.754,84.17168,final
2002-09-11,2,1007481,ET0412,1693.0,16.84879,10.495196,32.813942,26.65501,54.967514,60.962612,141.00363,119.45642,90.91136,final
2002-09-21,2,1007481,ET0412,1693.0,16.98228,14.680075,45.649143,33.822247,68.08742,70.314804,111.698166,130.46422,97.042564,final
2002-10-01,2,1007481,ET0412,1693.0,32.681038,31.04176,66.51211,56.21703,96.718254,94.949875,104.54828,116.817345,101.76927,final
2002-10-11,2,1007481,ET0412,1693.0,32.802128,37.30693,82.46545,83.02876,125.88068,126.66537,89.3521,99.36008,99.40402,final
2002-10-21,2,1007481,ET0412,1693.0,44.67159,40.254635,110.154755,108.603325,167.15356,160.48389,109.76022,101.36565,104.0304,final
2002-11-01,2,1007481,ET0412,1693.0,28.113409,28.035185,105.58713,105.59675,191.49792,183.11853,100.236786,99.9913,104.454315,final
2002-11-11,2,1007481,ET0412,1693.0,5.906084,20.295256,78.69108,88.585075,193.97046,198.26886,43.115135,89.4278,97.88536,final
2002-11-21,2,1007481,ET0412,1693.0,6.6491437,20.122465,40.668636,68.4529,196.47252,210.87848,46.369427,62.17404,93.32682,final
2002-12-01,2,1007481,ET0412,1693.0,21.260485,10.22977,33.815712,50.64749,205.91493,212.46127,172.42865,69.75285,96.98965,final
2002-12-11,2,1007481,ET0412,1693.0,33.210278,6.399626,61.119904,36.75186,222.27643,208.3657,335.18887,158.36397,106.51966,final
2002-12-21,2,1007481,ET0412,1693.0,37.49675,7.1979327,91.967514,23.827328,242.7909,200.88356,348.39304,336.37357,120.354866,final
2003-01-01,2,1007481,ET0412,1693.0,4.066155,5.1864147,74.773186,18.645618,214.17604,174.37096,89.0024,337.36984,122.19149,final
2003-01-11,2,1007481,ET0412,1693.0,8.357354,6.4874187,49.920258,18.815691,189.73126,143.2162,116.278114,230.60535,131.38326,final
2003-01-21,2,1007481,ET0412,1693.0,5.6863556,6.8741684,18.109865,18.548002,150.74603,109.660286,89.996666,98.13939,135.83258,final
2003-02-01,2,1007481,ET0412,1693.0,2.2179563,7.2873993,16.261665,20.648987,124.850555,88.96773,58.74275,82.89475,138.18634,final
2003-02-11,2,1007481,ET0412,1693.0,2.4400473,8.610868,10.344359,22.772436,121.38452,77.788506,54.662544,55.250317,152.6595,final
2003-02-21,2,1007481,ET0412,1693.0,5.963969,8.529454,10.621973,24.427721,120.69935,66.595604,81.03778,53.08591,175.56853,final
2003-03-01,2,1007481,ET0412,1693.0,5.1518016,16.823606,13.555819,33.96393,104.59067,73.25854,46.51753,47.62307,140.0367,final
2003-03-11,2,1007481,ET0412,1693.0,11.903721,18.950502,23.019491,44.303562,83.2841,85.89169,70.57773,56.830563,97.1311,final
2003-03-21,2,1007481,ET0412,1693.0,43.891907,33.828983,60.94743,69.60309,89.67927,112.57881,125.916016,88.39772,80.524086,final
2003-04-01,2,1007481,ET0412,1693.0,13.597755,55.25633,69.39339,108.03581,99.21087,162.64873,30.864403,65.814,62.160248,final
2003-04-11,2,1007481,ET0412,1693.0,92.66037,59.92162,150.15002,149.00693,183.51389,216.08293,150.42813,100.74223,85.2684,final
2003-04-21,2,1007481,ET0412,1693.0,161.60838,58.877987,267.86652,174.05594,339.4359,268.08676,260.82285,152.39177,126.12692,final
2003-05-01,2,1007481,ET0412,1693.0,63.46072,40.350937,317.72946,159.15054,400.67868,301.1503,150.95767,196.60577,132.50964,final
