iso3,ADM0_PCODE,ADM0_NAME,pcode,ADM1_NAME,ADM2_PCODE,ADM2_NAME,valid_date,SFED,RP,SFED_BASELINE
ETH,ET,Ethiopia,ET05,Somali,ET0501,Siti,2026-07-08,0.0,1-1.5,0.0001065367648273898
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,2026-07-08,0.0,1-1.5,0.0001065367648273898
ETH,ET,Ethiopia,ET05,Somali,ET0504,Erer,2026-07-08,0.0,1-1.5,0.0001065367648273898
ETH,ET,Ethiopia,ET05,Somali,ET0509,Liban,2026-07-08,0.0,1-1.5,0.0001065367648273898
ETH,ET,Ethiopia,ET05,Somali,ET0507,Doolo,2026-07-08,0.0,1-1.5,0.0001065367648273898
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,2026-07-08,0.0,1-1.5,0.0001065367648273898
ETH,ET,Ethiopia,ET05,Somali,ET0511,Daawa,2026-07-08,0.0,1-1.5,0.0001065367648273898
ETH,ET,Ethiopia,ET16,Sidama,ET1600,Sidama,2026-07-09,0.0,1-1.5,5.067790851543659e-05
ETH,ET,Ethiopia,ET01,Tigray,ET0107,Mekelle,2026-07-09,0.0012690374,1-1.5,0.0005698846518869386
ETH,ET,Ethiopia,ET01,Tigray,ET0104,Southern,2026-07-09,0.0012690374,1-1.5,0.0005698846518869386
ETH,ET,Ethiopia,ET01,Tigray,ET0101,North Western,2026-07-09,0.0012690374,1-1.5,0.0005698846518869386
ETH,ET,Ethiopia,ET01,Tigray,ET0102,Central,2026-07-09,0.0012690374,1-1.5,0.0005698846518869386
ETH,ET,Ethiopia,ET01,Tigray,ET0105,Western,2026-07-09,0.0012690374,1-1.5,0.0005698846518869386
ETH,ET,Ethiopia,ET01,Tigray,ET0106,South Eastern,2026-07-09,0.0012690374,1-1.5,0.0005698846518869386
ETH,ET,Ethiopia,ET01,Tigray,ET0103,Eastern,2026-07-09,0.0012690374,1-1.5,0.0005698846518869386
ETH,ET,Ethiopia,ET04,Oromia,ET0404,Jimma,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0410,East Hararge,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0409,West Hararge,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0401,West Wellega,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0408,Arsi,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0403,Ilu Aba Bora,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0407,East Shewa,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0405,West Shewa,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0406,North Shewa (OR),2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0402,East Wellega,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0418,Kelem Wellega,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0411,Bale,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0416,Buno Bedele,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0421,East Bale,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0412,Borena,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0419,Horo Gudru Wellega,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0417,West Arsi,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0413,South West Shewa,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0415,West Guji,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0414,Guji,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET04,Oromia,ET0420,Finfine Special,2026-07-09,0.0036078468,1-1.5,0.002378124568547884
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0724,Yem Special,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0721,Amaro,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0710,Gamo,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0720,Siltie,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0715,Gofa,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0713,Konso,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0723,Derashe,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0714,Halaba,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0722,Burji,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0707,South Omo,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0716,Basketo,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET07,SNNP,ET0712,Alle,2026-07-09,0.007964863,1-1.5,0.001325471276887087
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1502,Dire Dawa rural,2026-07-09,0.0,1-1.5,1.038961024526295e-07
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,2026-07-09,0.0,1-1.5,1.038961024526295e-07
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0604,Kamashi,2026-07-09,0.022367612,>10,0.006521880439837767
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0602,Metekel,2026-07-09,0.022367612,>10,0.006521880439837767
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0605,Mao Komo Special,2026-07-09,0.022367612,>10,0.006521880439837767
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,2026-07-09,0.022367612,>10,0.006521880439837767
ETH,ET,Ethiopia,ET02,Afar,ET0201,Awsi /Zone 1,2026-07-09,0.0,1-1.5,0.003749509249940853
ETH,ET,Ethiopia,ET02,Afar,ET0204,Fanti /Zone 4,2026-07-09,0.0,1-1.5,0.003749509249940853
ETH,ET,Ethiopia,ET02,Afar,ET0205,Hari /Zone 5,2026-07-09,0.0,1-1.5,0.003749509249940853
ETH,ET,Ethiopia,ET02,Afar,ET0202,Kilbati /Zone2,2026-07-09,0.0,1-1.5,0.003749509249940853
ETH,ET,Ethiopia,ET02,Afar,ET0203,Gabi /Zone 3,2026-07-09,0.0,1-1.5,0.003749509249940853
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,2026-07-09,0.00012262001,1-1.5,0.0009380461589406702
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,2026-07-09,0.00012262001,1-1.5,0.0009380461589406702
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),2026-07-09,0.00012262001,1-1.5,0.0009380461589406702
ETH,ET,Ethiopia,ET03,Amhara,ET0302,South Gondar,2026-07-09,0.00012262001,1-1.5,0.0009380461589406702
ETH,ET,Ethiopia,ET03,Amhara,ET0312,West Gondar,2026-07-09,0.00012262001,1-1.5,0.0009380461589406702
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,2026-07-09,0.00012262001,1-1.5,0.0009380461589406702
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,2026-07-09,0.00012262001,1-1.5,0.0009380461589406702
ETH,ET,Ethiopia,ET03,Amhara,ET0301,North Gondar,2026-07-09,0.00012262001,1-1.5,0.0009380461589406702
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,2026-07-09,0.00012262001,1-1.5,0.0009380461589406702
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,2026-07-09,0.00012262001,1-1.5,0.0009380461589406702
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,2026-07-09,0.00012262001,1-1.5,0.0009380461589406702
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,2026-07-09,0.00012262001,1-1.5,0.0009380461589406702
ETH,ET,Ethiopia,ET12,Gambela,ET1202,Agnewak,2026-07-09,0.001440516,1-1.5,0.001640251100649369
ETH,ET,Ethiopia,ET12,Gambela,ET1204,Itang Special woreda,2026-07-09,0.001440516,1-1.5,0.001640251100649369
ETH,ET,Ethiopia,ET12,Gambela,ET1203,Majang,2026-07-09,0.001440516,1-1.5,0.001640251100649369
ETH,ET,Ethiopia,ET12,Gambela,ET1201,Nuwer,2026-07-09,0.001440516,1-1.5,0.001640251100649369
ETH,ET,Ethiopia,ET13,Harari,ET1301,Harari,2026-07-09,0.0,1-1.5,0.0004924242456581851
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,2026-07-09,0.0,1-1.5,0.0005407954642702283
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1106,Konta Special,2026-07-09,0.0,1-1.5,1.77556203037842e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1105,Mirab Omo,2026-07-09,0.0,1-1.5,1.77556203037842e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1104,Dawuro,2026-07-09,0.0,1-1.5,1.77556203037842e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1101,Sheka,2026-07-09,0.0,1-1.5,1.77556203037842e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1103,Bench Sheko,2026-07-09,0.0,1-1.5,1.77556203037842e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1102,Kefa,2026-07-09,0.0,1-1.5,1.77556203037842e-05
ETH,ET,Ethiopia,ET05,Somali,ET0510,Nogob,2026-07-09,0.0,1-1.5,0.0001027858160628367
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,2026-07-09,0.0,1-1.5,0.0001027858160628367
ETH,ET,Ethiopia,ET05,Somali,ET0502,Fafan,2026-07-09,0.0,1-1.5,0.0001027858160628367
ETH,ET,Ethiopia,ET05,Somali,ET0503,Jarar,2026-07-09,0.0,1-1.5,0.0001027858160628367
ETH,ET,Ethiopia,ET05,Somali,ET0501,Siti,2026-07-09,0.0,1-1.5,0.0001027858160628367
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,2026-07-09,0.0,1-1.5,0.0001027858160628367
ETH,ET,Ethiopia,ET05,Somali,ET0504,Erer,2026-07-09,0.0,1-1.5,0.0001027858160628367
ETH,ET,Ethiopia,ET05,Somali,ET0509,Liban,2026-07-09,0.0,1-1.5,0.0001027858160628367
ETH,ET,Ethiopia,ET05,Somali,ET0507,Doolo,2026-07-09,0.0,1-1.5,0.0001027858160628367
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,2026-07-09,0.0,1-1.5,0.0001027858160628367
ETH,ET,Ethiopia,ET05,Somali,ET0511,Daawa,2026-07-09,0.0,1-1.5,0.0001027858160628367
ETH,ET,Ethiopia,ET16,Sidama,ET1600,Sidama,2026-07-10,0.0,1-1.5,5.067790851543658e-05
ETH,ET,Ethiopia,ET01,Tigray,ET0107,Mekelle,2026-07-10,0.0005823818,1-1.5,0.0005462019203371618
ETH,ET,Ethiopia,ET01,Tigray,ET0104,Southern,2026-07-10,0.0005823818,1-1.5,0.0005462019203371618
ETH,ET,Ethiopia,ET01,Tigray,ET0101,North Western,2026-07-10,0.0005823818,1-1.5,0.0005462019203371618
ETH,ET,Ethiopia,ET01,Tigray,ET0102,Central,2026-07-10,0.0005823818,1-1.5,0.0005462019203371618
ETH,ET,Ethiopia,ET01,Tigray,ET0105,Western,2026-07-10,0.0005823818,1-1.5,0.0005462019203371618
ETH,ET,Ethiopia,ET01,Tigray,ET0106,South Eastern,2026-07-10,0.0005823818,1-1.5,0.0005462019203371618
ETH,ET,Ethiopia,ET01,Tigray,ET0103,Eastern,2026-07-10,0.0005823818,1-1.5,0.0005462019203371618
ETH,ET,Ethiopia,ET04,Oromia,ET0404,Jimma,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0410,East Hararge,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0409,West Hararge,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0401,West Wellega,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0408,Arsi,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0403,Ilu Aba Bora,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0407,East Shewa,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0405,West Shewa,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0406,North Shewa (OR),2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0402,East Wellega,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0418,Kelem Wellega,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0411,Bale,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0416,Buno Bedele,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0421,East Bale,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0412,Borena,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0419,Horo Gudru Wellega,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0417,West Arsi,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0413,South West Shewa,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0415,West Guji,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0414,Guji,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET04,Oromia,ET0420,Finfine Special,2026-07-10,0.0035699098,1-1.5,0.002437593359817666
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0724,Yem Special,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0721,Amaro,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0710,Gamo,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0720,Siltie,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0715,Gofa,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0713,Konso,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0723,Derashe,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0714,Halaba,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0722,Burji,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0707,South Omo,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0716,Basketo,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET07,SNNP,ET0712,Alle,2026-07-10,0.007937404,1-1.5,0.00126497252684575
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1502,Dire Dawa rural,2026-07-10,0.0,1-1.5,1.038961024526295e-07
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,2026-07-10,0.0,1-1.5,1.038961024526295e-07
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0604,Kamashi,2026-07-10,0.022168716,>10,0.006579899689830883
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0602,Metekel,2026-07-10,0.022168716,>10,0.006579899689830883
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0605,Mao Komo Special,2026-07-10,0.022168716,>10,0.006579899689830883
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,2026-07-10,0.022168716,>10,0.006579899689830883
ETH,ET,Ethiopia,ET02,Afar,ET0201,Awsi /Zone 1,2026-07-10,0.0,1-1.5,0.003949231993068348
ETH,ET,Ethiopia,ET02,Afar,ET0204,Fanti /Zone 4,2026-07-10,0.0,1-1.5,0.003949231993068348
ETH,ET,Ethiopia,ET02,Afar,ET0205,Hari /Zone 5,2026-07-10,0.0,1-1.5,0.003949231993068348
ETH,ET,Ethiopia,ET02,Afar,ET0202,Kilbati /Zone2,2026-07-10,0.0,1-1.5,0.003949231993068348
ETH,ET,Ethiopia,ET02,Afar,ET0203,Gabi /Zone 3,2026-07-10,0.0,1-1.5,0.003949231993068348
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,2026-07-10,0.00026898424,1-1.5,0.0009058872540915208
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,2026-07-10,0.00026898424,1-1.5,0.0009058872540915208
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),2026-07-10,0.00026898424,1-1.5,0.0009058872540915208
ETH,ET,Ethiopia,ET03,Amhara,ET0302,South Gondar,2026-07-10,0.00026898424,1-1.5,0.0009058872540915208
ETH,ET,Ethiopia,ET03,Amhara,ET0312,West Gondar,2026-07-10,0.00026898424,1-1.5,0.0009058872540915208
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,2026-07-10,0.00026898424,1-1.5,0.0009058872540915208
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,2026-07-10,0.00026898424,1-1.5,0.0009058872540915208
ETH,ET,Ethiopia,ET03,Amhara,ET0301,North Gondar,2026-07-10,0.00026898424,1-1.5,0.0009058872540915208
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,2026-07-10,0.00026898424,1-1.5,0.0009058872540915208
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,2026-07-10,0.00026898424,1-1.5,0.0009058872540915208
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,2026-07-10,0.00026898424,1-1.5,0.0009058872540915208
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,2026-07-10,0.00026898424,1-1.5,0.0009058872540915208
ETH,ET,Ethiopia,ET12,Gambela,ET1202,Agnewak,2026-07-10,0.0013684154,1-1.5,0.001654151303062628
ETH,ET,Ethiopia,ET12,Gambela,ET1204,Itang Special woreda,2026-07-10,0.0013684154,1-1.5,0.001654151303062628
ETH,ET,Ethiopia,ET12,Gambela,ET1203,Majang,2026-07-10,0.0013684154,1-1.5,0.001654151303062628
ETH,ET,Ethiopia,ET12,Gambela,ET1201,Nuwer,2026-07-10,0.0013684154,1-1.5,0.001654151303062628
ETH,ET,Ethiopia,ET13,Harari,ET1301,Harari,2026-07-10,0.0,1-1.5,0.0004924242456581851
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,2026-07-10,0.0,1-1.5,0.0005071022825136011
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1106,Konta Special,2026-07-10,0.0,1-1.5,1.586437346852356e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1105,Mirab Omo,2026-07-10,0.0,1-1.5,1.586437346852356e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1104,Dawuro,2026-07-10,0.0,1-1.5,1.586437346852356e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1101,Sheka,2026-07-10,0.0,1-1.5,1.586437346852356e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1103,Bench Sheko,2026-07-10,0.0,1-1.5,1.586437346852356e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1102,Kefa,2026-07-10,0.0,1-1.5,1.586437346852356e-05
ETH,ET,Ethiopia,ET05,Somali,ET0510,Nogob,2026-07-10,0.0,1-1.5,9.2303003938535e-05
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,2026-07-10,0.0,1-1.5,9.2303003938535e-05
ETH,ET,Ethiopia,ET05,Somali,ET0502,Fafan,2026-07-10,0.0,1-1.5,9.2303003938535e-05
ETH,ET,Ethiopia,ET05,Somali,ET0503,Jarar,2026-07-10,0.0,1-1.5,9.2303003938535e-05
ETH,ET,Ethiopia,ET05,Somali,ET0501,Siti,2026-07-10,0.0,1-1.5,9.2303003938535e-05
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,2026-07-10,0.0,1-1.5,9.2303003938535e-05
ETH,ET,Ethiopia,ET05,Somali,ET0504,Erer,2026-07-10,0.0,1-1.5,9.2303003938535e-05
ETH,ET,Ethiopia,ET05,Somali,ET0509,Liban,2026-07-10,0.0,1-1.5,9.2303003938535e-05
ETH,ET,Ethiopia,ET05,Somali,ET0507,Doolo,2026-07-10,0.0,1-1.5,9.2303003938535e-05
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,2026-07-10,0.0,1-1.5,9.2303003938535e-05
ETH,ET,Ethiopia,ET05,Somali,ET0511,Daawa,2026-07-10,0.0,1-1.5,9.2303003938535e-05
ETH,ET,Ethiopia,ET16,Sidama,ET1600,Sidama,2026-07-11,0.0,1-1.5,5.06779085154366e-05
ETH,ET,Ethiopia,ET01,Tigray,ET0107,Mekelle,2026-07-11,0.0012037336,1-1.5,0.0005466823452315659
ETH,ET,Ethiopia,ET01,Tigray,ET0104,Southern,2026-07-11,0.0012037336,1-1.5,0.0005466823452315659
ETH,ET,Ethiopia,ET01,Tigray,ET0101,North Western,2026-07-11,0.0012037336,1-1.5,0.0005466823452315659
ETH,ET,Ethiopia,ET01,Tigray,ET0102,Central,2026-07-11,0.0012037336,1-1.5,0.0005466823452315659
ETH,ET,Ethiopia,ET01,Tigray,ET0105,Western,2026-07-11,0.0012037336,1-1.5,0.0005466823452315659
ETH,ET,Ethiopia,ET01,Tigray,ET0106,South Eastern,2026-07-11,0.0012037336,1-1.5,0.0005466823452315659
ETH,ET,Ethiopia,ET01,Tigray,ET0103,Eastern,2026-07-11,0.0012037336,1-1.5,0.0005466823452315659
ETH,ET,Ethiopia,ET04,Oromia,ET0404,Jimma,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0410,East Hararge,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0409,West Hararge,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0401,West Wellega,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0408,Arsi,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0403,Ilu Aba Bora,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0407,East Shewa,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0405,West Shewa,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0406,North Shewa (OR),2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0402,East Wellega,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0418,Kelem Wellega,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0411,Bale,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0416,Buno Bedele,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0421,East Bale,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0412,Borena,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0419,Horo Gudru Wellega,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0417,West Arsi,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0413,South West Shewa,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0415,West Guji,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0414,Guji,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET04,Oromia,ET0420,Finfine Special,2026-07-11,0.003032597,1-1.5,0.002485435938102786
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,2026-07-11,0.0075840903,1-1.5,0.001205778006105489
ETH,ET,Ethiopia,ET07,SNNP,ET0724,Yem Special,2026-07-11,0.0075840903,1-1.5,0.001205778006105489
